field_id,label,widget_id,type,data_type,category,subcategory,slot_group,slot_index,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
parent1_q7,Parent1 Q7,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent2_q7,Parent2 Q7,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent1_q8,Parent1 Q8,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent2_q8,Parent2 Q8,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent1_q9,Parent1 Q9,,text,text,narrative_derived,parent_questionnaire_answer,,,13,green,,Y,,llm_over_narrative,
parent2_q9,Parent2 Q9,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent1_q10,Parent1 Q10,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent2_q10,Parent2 Q10,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent1_q12,Parent1 Q12,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent2_q12,Parent2 Q12,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent1_q13,Parent1 Q13,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent2_q13,Parent2 Q13,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent1_q14,Parent1 Q14,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent2_q14,Parent2 Q14,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent1_q15,Parent1 Q15,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent2_q15,Parent2 Q15,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent1_q16,Parent1 Q16,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent2_q16,Parent2 Q16,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent1_q17,Parent1 Q17,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent2_q17,Parent2 Q17,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent1_q18,Parent1 Q18,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent2_q18,Parent2 Q18,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent1_q19,Parent1 Q19,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent2_q19,Parent2 Q19,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent1_q20,Parent1 Q20,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent2_q20,Parent2 Q20,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent1_q21,Parent1 Q21,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent2_q21,Parent2 Q21,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent1_q22,Parent1 Q22,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent2_q22,Parent2 Q22,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent1_q23,Parent1 Q23,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent2_q23,Parent2 Q23,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent1_q24,Parent1 Q24,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent2_q24,Parent2 Q24,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent1_q25,Parent1 Q25,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
parent2_q25,Parent2 Q25,,text,text,narrative_derived,parent_questionnaire_answer,,,5,green,,Y,,llm_over_narrative,
additional_explanation,Additional Explanation,W055,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
parent1_date,Parent1 Date,,date,date,signature,parent_signature_date,,,5,green,,,Y,wet_ink,
parent1_signature,Parent1 Signature,,text,signature,signature,parent1_signature,,,5,green,,,Y,wet_ink,
parent2_date,Parent2 Date,,date,date,signature,parent_signature_date,,,5,green,,,Y,wet_ink,
parent2_signature,Parent2 Signature,,text,signature,signature,parent2_signature,,,5,green,,,Y,wet_ink,
