field_id,label,widget_id,type,data_type,category,subcategory,slot_group,slot_index,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
notify_person_8_address,Notify Person 8 Address,W033,text,address,narrative_derived,repeating_slot,notify_person,8,20,yellow,,Y,,llm_over_narrative,
notify_person_8_relationship,Notify Person 8 Relationship,W034,text,text,narrative_derived,repeating_slot,notify_person,8,20,yellow,,Y,,llm_over_narrative,
notify_person_9_name,Notify Person 9 Name,W035,text,text,narrative_derived,repeating_slot,notify_person,9,60,orange,,Y,,llm_over_narrative,
notify_person_9_address,Notify Person 9 Address,W036,text,address,narrative_derived,repeating_slot,notify_person,9,60,orange,,Y,,llm_over_narrative,
notify_person_9_relationship,Notify Person 9 Relationship,W037,text,text,narrative_derived,repeating_slot,notify_person,9,60,orange,,Y,,llm_over_narrative,
notify_person_10_name,Notify Person 10 Name,W038,text,text,narrative_derived,repeating_slot,notify_person,10,20,yellow,,Y,,llm_over_narrative,
notify_person_10_address,Notify Person 10 Address,W039,text,address,narrative_derived,repeating_slot,notify_person,10,20,yellow,,Y,,llm_over_narrative,
notify_person_10_relationship,Notify Person 10 Relationship,W040,text,text,narrative_derived,repeating_slot,notify_person,10,20,yellow,,Y,,llm_over_narrative,
notify_person_11_name,Notify Person 11 Name,W041,text,text,narrative_derived,repeating_slot,notify_person,11,20,yellow,,Y,,llm_over_narrative,
notify_person_11_address,Notify Person 11 Address,W042,text,address,narrative_derived,repeating_slot,notify_person,11,100,red,,Y,,llm_over_narrative,
notify_person_11_relationship,Notify Person 11 Relationship,W043,text,text,narrative_derived,repeating_slot,notify_person,11,100,red,,Y,,llm_over_narrative,
notify_person_12_name,Notify Person 12 Name,W044,text,text,narrative_derived,repeating_slot,notify_person,12,100,red,,Y,,llm_over_narrative,
notify_person_12_address,Notify Person 12 Address,W045,text,address,narrative_derived,repeating_slot,notify_person,12,100,red,,Y,,llm_over_narrative,
notify_person_12_relationship,Notify Person 12 Relationship,W046,text,text,narrative_derived,repeating_slot,notify_person,12,100,red,,Y,,llm_over_narrative,
notify_person_13_name,Notify Person 13 Name,W047,text,text,narrative_derived,repeating_slot,notify_person,13,100,red,,Y,,llm_over_narrative,
notify_person_13_address,Notify Person 13 Address,W048,text,address,narrative_derived,repeating_slot,notify_person,13,100,red,,Y,,llm_over_narrative,
notify_person_13_relationship,Notify Person 13 Relationship,W049,text,text,narrative_derived,repeating_slot,notify_person,13,100,red,,Y,,llm_over_narrative,
notify_person_14_name,Notify Person 14 Name,W050,text,text,narrative_derived,repeating_slot,notify_person,14,60,orange,,Y,,llm_over_narrative,
notify_person_14_address,Notify Person 14 Address,W051,text,address,narrative_derived,repeating_slot,notify_person,14,60,orange,,Y,,llm_over_narrative,
notify_person_14_relationship,Notify Person 14 Relationship,W052,text,text,narrative_derived,repeating_slot,notify_person,14,60,orange,,Y,,llm_over_narrative,
notify_person_15_name,Notify Person 15 Name,W053,text,text,narrative_derived,repeating_slot,notify_person,15,60,orange,,Y,,llm_over_narrative,
notify_person_15_address,Notify Person 15 Address,W054,text,address,narrative_derived,repeating_slot,notify_person,15,60,orange,,Y,,llm_over_narrative,
notify_person_15_relationship,Notify Person 15 Relationship,W055,text,text,narrative_derived,repeating_slot,notify_person,15,60,orange,,Y,,llm_over_narrative,
emergency_guardian_requested,Emergency Guardian Requested,,select_one,checkbox,legal_choice,emergency_guardian_requested,,,20,yellow,,,Y,human_decision,
emergency_guardian_info,Emergency Guardian Info,W058,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
emergency_conservator_requested,Emergency Conservator Requested,,select_one,checkbox,legal_choice,emergency_conservator_requested,,,20,yellow,,,Y,human_decision,
emergency_conservator_info,Emergency Conservator Info,W061,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
guardianship_scope,Guardianship Scope,,select_one,text,legal_choice,scope_election,,,20,yellow,,,Y,human_decision,"value_in(full, limited, none)"
guardianship_scope_details,Guardianship Scope Details,W064,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
conservatorship_scope,Conservatorship Scope,,select_one,text,legal_choice,scope_election,,,20,yellow,,,Y,human_decision,"value_in(full, limited, none)"
conservatorship_scope_details,Conservatorship Scope Details,W067,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
guardianship_need_description,Guardianship Need Description,W068,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
conservatorship_need_description,Conservatorship Need Description,W069,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
nominee_justification,Nominee Justification,W070,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
respondent_attorney,Respondent Attorney,,select_one,text,party_attr,respondent_attorney,,,0,green,Y,,,respondent_attorney_record.respondent_attorney,
respondent_attorney_info,Respondent Attorney Info,W073,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
limit_contact_person_1_name,Limit Contact Person 1 Name,W074,text,text,narrative_derived,repeating_slot,limit_contact_person,1,48,orange,,Y,,llm_over_narrative,
limit_contact_person_1_address,Limit Contact Person 1 Address,W075,text,address,narrative_derived,repeating_slot,limit_contact_person,1,48,orange,,Y,,llm_over_narrative,
limit_contact_person_2_name,Limit Contact Person 2 Name,W076,text,text,narrative_derived,repeating_slot,limit_contact_person,2,48,orange,,Y,,llm_over_narrative,
limit_contact_person_2_address,Limit Contact Person 2 Address,W077,text,address,narrative_derived,repeating_slot,limit_contact_person,2,48,orange,,Y,,llm_over_narrative,
limit_contact_person_3_name,Limit Contact Person 3 Name,W078,text,text,narrative_derived,repeating_slot,limit_contact_person,3,28,yellow,,Y,,llm_over_narrative,
limit_contact_person_3_address,Limit Contact Person 3 Address,W079,text,address,narrative_derived,repeating_slot,limit_contact_person,3,28,yellow,,Y,,llm_over_narrative,
limit_contact_person_4_name,Limit Contact Person 4 Name,W080,text,text,narrative_derived,repeating_slot,limit_contact_person,4,20,yellow,,Y,,llm_over_narrative,
limit_contact_person_4_address,Limit Contact Person 4 Address,W081,text,address,narrative_derived,repeating_slot,limit_contact_person,4,20,yellow,,Y,,llm_over_narrative,
asset_1_name,Asset 1 Name,W082,text,text,narrative_derived,repeating_slot,asset,1,20,yellow,,Y,,llm_over_narrative,
asset_1_value,Asset 1 Value,W083,text,currency,narrative_derived,repeating_slot,asset,1,20,yellow,,Y,,llm_over_narrative,nonempty_if_desc
asset_2_name,Asset 2 Name,W084,text,text,narrative_derived,repeating_slot,asset,2,20,yellow,,Y,,llm_over_narrative,
asset_2_value,Asset 2 Value,W085,text,currency,narrative_derived,repeating_slot,asset,2,20,yellow,,Y,,llm_over_narrative,nonempty_if_desc
asset_3_name,Asset 3 Name,W086,text,text,narrative_derived,repeating_slot,asset,3,60,orange,,Y,,llm_over_narrative,
asset_3_value,Asset 3 Value,W087,text,currency,narrative_derived,repeating_slot,asset,3,40,orange,,Y,,llm_over_narrative,nonempty_if_desc
asset_4_name,Asset 4 Name,W088,text,text,narrative_derived,repeating_slot,asset,4,40,orange,,Y,,llm_over_narrative,
asset_4_value,Asset 4 Value,W089,text,currency,narrative_derived,repeating_slot,asset,4,20,yellow,,Y,,llm_over_narrative,nonempty_if_desc
asset_5_name,Asset 5 Name,W090,text,text,narrative_derived,repeating_slot,asset,5,20,yellow,,Y,,llm_over_narrative,
asset_5_value,Asset 5 Value,W091,text,currency,narrative_derived,repeating_slot,asset,5,20,yellow,,Y,,llm_over_narrative,nonempty_if_desc
asset_6_name,Asset 6 Name,W092,text,text,narrative_derived,repeating_slot,asset,6,20,yellow,,Y,,llm_over_narrative,
asset_6_value,Asset 6 Value,W093,text,currency,narrative_derived,repeating_slot,asset,6,20,yellow,,Y,,llm_over_narrative,nonempty_if_desc
asset_7_name,Asset 7 Name,W094,text,text,narrative_derived,repeating_slot,asset,7,20,yellow,,Y,,llm_over_narrative,
asset_7_value,Asset 7 Value,W095,text,currency,narrative_derived,repeating_slot,asset,7,20,yellow,,Y,,llm_over_narrative,nonempty_if_desc
asset_8_name,Asset 8 Name,W096,text,text,narrative_derived,repeating_slot,asset,8,20,yellow,,Y,,llm_over_narrative,
asset_8_value,Asset 8 Value,W097,text,currency,narrative_derived,repeating_slot,asset,8,20,yellow,,Y,,llm_over_narrative,nonempty_if_desc
interpreter_required,Interpreter Required,,select_one,checkbox,legal_choice,interpreter_required,,,20,yellow,,,Y,human_decision,
nominee_bankruptcy,Nominee Bankruptcy,,select_one,checkbox,legal_choice,nominee_bankruptcy,,,20,yellow,,,Y,human_decision,
nominee_conviction,Nominee Conviction,,select_one,checkbox,legal_choice,nominee_conviction,,,20,yellow,,,Y,human_decision,
conservatorship_necessity_reason_1,Limitation in ability to receive/evaluate information or make decisions,,enabler,text,narrative_derived,repeating_slot,conservatorship_necessity,1,20,yellow,,Y,,llm_over_narrative,
conservatorship_necessity_reason_2,"Respondent is missing, detained or unable to return to the US",,enabler,text,narrative_derived,repeating_slot,conservatorship_necessity,2,20,yellow,,Y,,llm_over_narrative,
date_signed,Date Signed,W106,date,signature,signature,date_signed,,,5,green,,,Y,wet_ink,
petitioner_signature,Petitioner Signature,W107,text,signature,signature,petitioner_signature,,,5,green,,,Y,wet_ink,
co_petitioner_signature,Co Petitioner Signature,W108,text,signature,signature,co_petitioner_signature,,,5,green,,,Y,wet_ink,
attorney_signature,Attorney Signature,W109,text,signature,signature,attorney_signature,,,5,green,,,Y,wet_ink,
attorney_name,Attorney Name,W110,text,person_name,party_attr,attorney,,,0,green,Y,,,attorney_record.attorney,
attorney_address,Attorney Address,W111,text,address,party_attr,attorney,,,0,green,Y,,,attorney_record.attorney,
attorney_phone,Attorney Phone,W113,text,phone,party_attr,attorney,,,0,green,Y,,,attorney_record.attorney,
attorney_bar_number,Attorney Bar Number,W114,text,bar_number,party_attr,attorney,,,0,green,Y,,,attorney_record.attorney,
attorney_email,Attorney Email,W115,text,email,party_attr,attorney,,,0,green,Y,,,attorney_record.attorney,
